Time,User,Executable,CommandLine,PID,Parent,PID,Privileges
20170721221021.570365+480,GYL-PC\GYL,C:\Program Files\WindowsApps\Drawboard.DrawboardPDF_5.1.70.0_x64__gqbn7fs4pywxm\Drawboard.Win10.exe,"C:\Program Files\WindowsApps\Drawboard.DrawboardPDF_5.1.70.0_x64__gqbn7fs4pywxm\Drawboard.Win10.exe" -ServerName:App.AppXy1qca1nx377p2ejwprkhdxpee0t0y1qd.mca,8392,980,SeChangeNotifyPrivilege|
20170721221023.510291+480,None\None,None,None,10976,3372,N/A
20170721221046.156972+480,GYL-PC\GYL,c:\windows\system32\taskhostw.exe,taskhostw.exe -RegisterUserDevice -NewAccount,12316,1264,SeChangeNotifyPrivilege|
20170721221048.113371+480,None\None,None,None,8940,828,N/A
20170721221101.187778+480,None\None,None,None,5628,980,N/A
20170721221102.779698+480,None\None,None,None,8992,828,N/A
20170721221112.456223+480,GYL-PC\GYL,C:\Program Files\Git\usr\bin\bash.exe,"C:\Program Files\Git\usr\bin\bash.exe",9468,9416,SeChangeNotifyPrivilege|
20170721221204.392142+480,GYL-PC\GYL,C:\Program Files\Git\usr\bin\bash.exe,"C:\Program Files\Git\usr\bin\bash.exe",10020,9416,SeChangeNotifyPrivilege|
20170721221204.459304+480,GYL-PC\GYL,C:\Program Files\Git\mingw64\bin\git.exe,"C:\Program Files\Git\mingw64\bin\git.exe" commit,10024,10020,SeChangeNotifyPrivilege|
20170721221204.665146+480,GYL-PC\GYL,C:\Program Files\Git\usr\bin\vim.exe,"C:\Program Files\Git\usr\bin\vim.exe",12796,7348,SeChangeNotifyPrivilege|
20170721221209.272753+480,GYL-PC\GYL,C:\WINDOWS\system32\backgroundTaskHost.exe,"C:\WINDOWS\system32\backgroundTaskHost.exe" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca,11908,980,SeChangeNotifyPrivilege|
20170721221305.584266+480,None\None,None,None,8496,828,N/A
20170721221502.326659+480,None\None,None,None,12588,3372,N/A
20170721221502.300802+480,None\None,None,None,4948,3372,N/A
20170721221508.466579+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.11.1322976768\1564706928" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,9476,8944,
20170721221942.101889+480,None\None,None,None,2632,828,N/A
20170721221942.492346+480,None\None,None,None,6944,980,N/A
20170721221943.104974+480,None\None,None,None,6468,828,N/A
20170721221942.671833+480,None\None,None,None,6860,3372,N/A
20170721221942.690384+480,None\None,None,None,8716,3372,N/A
20170721221943.059867+480,None\None,None,None,9548,828,N/A
20170721221944.463472+480,None\None,None,None,6400,828,N/A
20170721221944.847574+480,None\None,None,None,7656,828,N/A
20170721221944.920378+480,None\None,None,None,7956,980,N/A
20170721222004.597262+480,None\None,None,None,10312,828,N/A
20170721222004.349287+480,None\None,None,None,5332,828,N/A
20170721222004.428683+480,None\None,None,None,6396,1264,N/A
20170721222012.447787+480,None\None,None,None,12220,1264,N/A
20170721222036.045489+480,None\None,None,None,1204,1264,N/A
20170721222036.056526+480,GYL-PC\GYL,C:\WINDOWS\system32\AppHostRegistrationVerifier.exe,C:\WINDOWS\system32\AppHostRegistrationVerifier.exe,2096,1264,SeChangeNotifyPrivilege|
20170721222036.027558+480,GYL-PC\GYL,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2017.18062.13720.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,"C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2017.18062.13720.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe" -ServerName:App.AppXzst44mncqdg84v7sv6p7yznqwssy6f7f.mca,6112,980,SeChangeNotifyPrivilege|
20170721222036.049428+480,None\None,None,None,9864,1264,N/A
20170721222037.222044+480,None\None,None,None,10256,828,N/A
20170721222037.625049+480,None\None,None,None,10900,9864,N/A
20170721222037.230496+480,None\None,None,None,11156,8928,N/A
20170721222037.121907+480,None\None,None,None,11544,1264,N/A
20170721222037.274796+480,None\None,None,None,11760,828,N/A
20170721222037.228264+480,None\None,None,None,12028,1756,N/A
20170721222037.142787+480,None\None,None,None,12196,11544,N/A
20170721222037.617800+480,None\None,None,None,12808,9864,N/A
20170721222037.129993+480,None\None,None,None,12824,1264,N/A
20170721222037.109711+480,None\None,None,None,1756,1264,N/A
20170721222037.653453+480,None\None,None,None,2024,12808,N/A
20170721222037.141049+480,None\None,None,None,2656,1264,N/A
20170721222037.077037+480,None\None,None,None,2816,1264,N/A
20170721222037.174702+480,GYL-PC\GYL,None,None,3552,1264,N/A
20170721222037.135351+480,None\None,None,None,5860,1264,N/A
20170721222037.234098+480,None\None,None,None,6328,12824,N/A
20170721222037.144415+480,None\None,None,None,6804,1264,N/A
20170721222037.135854+480,None\None,None,None,6848,828,N/A
20170721222037.429081+480,None\None,None,None,6868,11544,N/A
20170721222037.238091+480,None\None,None,None,8676,6804,N/A
20170721222037.116084+480,None\None,None,None,8928,1264,N/A
20170721222037.082899+480,GYL-PC\GYL,None,None,9404,1264,N/A
20170721222037.237394+480,None\None,None,None,9432,2656,N/A
20170721222037.668217+480,None\None,None,None,9536,10900,N/A
20170721222038.191898+480,None\None,None,None,2180,5860,N/A
20170721222040.796212+480,None\None,None,None,11692,10900,N/A
20170721222041.227831+480,None\None,None,None,11968,828,N/A
20170721222041.317904+480,None\None,None,None,5792,8680,N/A
20170721222043.703071+480,None\None,None,None,296,10900,N/A
20170721222047.931189+480,None\None,None,None,7280,828,N/A
20170721222048.613587+480,GYL-PC\GYL,None,None,12412,3552,N/A
20170721222146.202226+480,None\None,None,None,12272,1264,N/A
20170721222457.884078+480,None\None,None,None,6588,3372,N/A
20170721222457.848699+480,None\None,None,None,7352,3372,N/A
20170721222546.157735+480,GYL-PC\GYL,None,None,10556,1264,N/A
20170721222756.028828+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.12.9490715\742338807" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,2216,8944,
20170721223100.794370+480,GYL-PC\GYL,C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\bdupdate.exe,"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\bdupdate.exe" -p 3 --launchagain 0,10260,6104,SeChangeNotifyPrivilege|
20170721223101.071256+480,None\None,None,None,10840,3372,N/A
20170721223101.057552+480,None\None,None,None,11156,3372,N/A
20170721223107.596965+480,None\None,None,None,6228,828,N/A
20170721223113.628274+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.13.1781420040\688140903" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,9044,8944,
20170721223128.229663+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.14.819362696\813827263" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,8624,8944,
20170721223207.801828+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.15.1744466882\2042673249" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,5000,8944,
20170721223210.433466+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.16.25437823\2002688149" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,1252,8944,
20170721223210.913271+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.17.879056840\900167755" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,11820,8944,
20170721223211.548513+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.18.693426157\664224927" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,1204,8944,
20170721223214.754247+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.20.1043847457\1767902681" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,12120,8944,
20170721223214.744054+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.19.1526996616\1173887544" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,8352,8944,
20170721223221.037626+480,GYL-PC\GYL,C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe,"C:\Users\GYL\AppData\Roaming\Baidu\BaiduBrowser\plugin\extends\{C060303D-ECBF-4D67-9B86-C48DC33EC8F0}\8.7.100.264\baidubrowser.exe" --type=renderer --disable-direct-write --lang=zh-CN --enable-pinch --device-scale-factor=1 --num-raster-threads=2 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553 --channel="8944.21.815247136\1645966399" --browser-delegate-path="\"C:\Users\GYL\AppData\Local\Baidu\BaiduBrowser\8.7.5000.4962\"" /prefetch:673131151,13008,8944,
20170721223958.247978+480,None\None,None,None,8572,3372,N/A
20170721223958.274548+480,None\None,None,None,9596,3372,N/A
20170721224044.506909+480,None\None,None,None,8656,828,N/A
20170721224222.360087+480,GYL-PC\GYL,C:\WINDOWS\System32\LocationNotificationWindows.exe,C:\WINDOWS\System32\LocationNotificationWindows.exe,10080,1264,SeChangeNotifyPrivilege|
20170721224222.501492+480,None\None,None,None,12684,828,N/A
20170721224222.287886+480,None\None,None,None,1784,828,N/A
20170721224222.767916+480,None\None,None,None,5332,3372,N/A
20170721224222.785073+480,None\None,None,None,7788,3372,N/A
20170721224224.420946+480,GYL-PC\GYL,C:\Windows\system32\backgroundTaskHost.exe,"C:\Windows\system32\backgroundTaskHost.exe" -ServerName:App.AppXxrsnby4mn406jwqfj9a8vwetg7hpvhgq.mca,2128,980,SeChangeNotifyPrivilege|
20170721224224.459022+480,None\None,None,None,5960,828,N/A
20170721224303.324017+480,GYL-PC\GYL,C:\WINDOWS\system32\backgroundTaskHost.exe,"C:\WINDOWS\system32\backgroundTaskHost.exe" -ServerName:App.AppXe9cvj1thv1hmcw0cs98xm3r97tyzy2xs.mca,1560,980,SeChangeNotifyPrivilege|
20170721224310.923646+480,GYL-PC\GYL,C:\Windows\System32\SystemSettingsBroker.exe,C:\Windows\System32\SystemSettingsBroker.exe -Embedding,5416,980,SeChangeNotifyPrivilege|
20170721224312.080622+480,GYL-PC\GYL,C:\WINDOWS\System32\LocationNotificationWindows.exe,C:\WINDOWS\System32\LocationNotificationWindows.exe,11248,1264,SeChangeNotifyPrivilege|
20170721224312.775591+480,None\None,None,None,4924,828,N/A
20170721224312.050544+480,GYL-PC\GYL,C:\WINDOWS\system32\backgroundTaskHost.exe,"C:\WINDOWS\system32\backgroundTaskHost.exe" -ServerName:Microsoft.XboxApp.AppXf74jmpwd42x7vxttda454sh29n0qpb8x.mca,7224,980,SeChangeNotifyPrivilege|
20170721224312.018408+480,None\None,None,None,9500,828,N/A
20170721224312.905253+480,GYL-PC\GYL,C:\WINDOWS\System32\BackgroundTaskHost.exe,"C:\WINDOWS\System32\BackgroundTaskHost.exe" -ServerName:BackgroundTaskHost.WebAccountProvider,9676,980,SeChangeNotifyPrivilege|
20170721224318.402112+480,None\None,None,None,4652,980,N/A
20170721224341.754254+480,GYL-PC\GYL,D:\SogouInput\8.6.0.1389\SGTool.exe,"D:\SogouInput\8.6.0.1389\SGTool.exe" -daemon,4864,11440,SeChangeNotifyPrivilege|
20170721224353.123451+480,None\None,None,None,11284,2320,N/A
20170721224424.345718+480,None\None,None,None,7664,3372,N/A
20170721224442.971641+480,GYL-PC\GYL,C:\WINDOWS\system32\rundll32.exe,rundll32.exe AppXDeploymentExtensions.OneCore.dll,ShellRefresh,9728,1124,SeChangeNotifyPrivilege|
20170721224453.562904+480,GYL-PC\GYL,C:\WINDOWS\system32\DllHost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},10952,980,SeChangeNotifyPrivilege|
20170721224623.118040+480,None\None,None,None,4564,3372,N/A
20170721224623.098535+480,None\None,None,None,9124,3372,N/A
20170721224651.489783+480,GYL-PC\GYL,C:\WINDOWS\system32\DllHost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},6412,980,SeChangeNotifyPrivilege|
20170721224820.420054+480,GYL-PC\GYL,C:\WINDOWS\system32\conhost.exe,\??\C:\WINDOWS\system32\conhost.exe 0x4,11468,11572,SeChangeNotifyPrivilege|
20170721224826.603282+480,None\None,None,None,11436,3372,N/A
20170721224846.078660+480,GYL-PC\GYL,C:\WINDOWS\system32\DllHost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},928,980,SeChangeNotifyPrivilege|
